 December 2022,5,Great!,"It is simply gorgeous. The room was mognificent and the restaurant was very good. The location is great. The property is in the middle of medina so you have to consider that you can't reach it on foot. It takes less than 10 minute on foot from the taxy station. If you warn them, they will send you a person that take you to the property. I can't wait to go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,hotelName,city
 July 2017,5,Outstanding,"Dar Ben Souda is the most beautiful and cosy guest house to be in Fez. Service is personalized in the most refined way. Staff are welcoming and generous. Food is prepared by the most experienced Dada in Moroccan Cuisine, exceeds even home made. Rooms are the most comfortable. In short, it was a very memorable stay and the place is truly worth staying at. The owner Mr Ait Ben Abdelah is such a nice person, warm and very hospitable.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2017,5,Lovely oasis in the heart of the Fes Medina,"We stayed 3 nights here last month while visiting Fes for the first time. What a gem of a place right in the middle of the Medina! This Riad is lovely with beautiful and comfortable shared spaces and courtyards, a relaxing pool area, a restaurant serving good food and great hospitality! We were welcomed by Sa'eed who I am definitely shouting out as a rock star of this Riad! Always happy, helpful and very knowledgeable, he arranged dinners for us, spa time in the Riad's Hammam (totally recommended), and answered all of our questions. The rest of the staff was friendly and helpful as well, but he went above and beyond! This Riad also has a wonderful roof-top deck where you can see the whole Medina! I definitely recommend going up at sunrise or sunset as it is truly magical. The…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2017,3,"Beautiful riad, poor service","This riad is stunning. It is a beautifully restored palace that really transports you back in time. The rooms are huge and beautiful. The bathrooms are also very spacious and up-to-date. The pool is fantastic as well. The only thing this riad is lacking is good service. When we arrived at the riad, the person in management who greeted us and showed us around seemed bothered that we were there. Nothing was really explained to us properly such as dinner times. Management was not very friendly or accommodating.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2017,5,Amazing find in the Fes Medina,"What an amazing experience! The staff are incredibly accommodating and take care of you before you ever enter the door. They helped arrange our train pickup, a porter through the medina and a wonderful experience for 4 days. We were greeted with mint tea and several small snacks followed by a tour of the Dar. Simply amazing. The roof top decks provide a superb view and the property is a portal back in time. The rooms are well accommodated and have AC. Breakfast is included and I loved starting the day with eggs and pastries. Said, our go to staff member, was so helpful in arranging a guide to tour the medina (it's easy to get lost), arranging dinner reservations, purchasing return train tickets and more. I was so impressed with the quality of service! I also…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 June 2017,5,Stylish & contemporary Moroccan hospitality,"Our favourite riad of our trip to Morocco, Dar Bensouda offers the perfect blend of Moroccan style with luxurious finishes. Our room was wonderful - plush bedding - we enjoyed sleeping in the down duvet in our chilled a/c room : ) Service was 5 star. The small pool, with the surrounding courtyard area is a great place to hang & chill. Breakfast was great - a large selection of different Moroccan breads, jams, olives, fruit & made to order omelettes (which were actually a bit too oily). The location is a little difficult to find, but honestly the Fes medina is a huge maze & so any riad would be challenging to find & not all of them would be nearly as rewarding to stay in! If we're ever back in Fes, this is the only place we'd want to stay : )",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 October 2016,5,I didn't want to leave,"Dar Ben Souda is a beautifully restored 17th century Riad hidden amidst the cobbled streets of Fes, and quite possible my favourite hotel in Morocco. Not only was every nook visually stunning, the overall experience - beautiful rooms, luxurious bath towels, rooftop lounges that overlook the city, breakfast courtyard, thoughtful porters - made our stay here truly unforgettable.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,Absolutely marvelous,Staying at this riad was a marvelous experience. Beautiful architecture. Rooms were beautifully decorated with attached bathrooms which had modern amenities. Very hospitable staff. Scrumptious breakfast and dinner. Wide variety of choices. Received very relaxing massage. A bit of a walk through historic cobblestone alleys but worth a walk. Not ideal for elderly people due to long walk.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2017,5,Hidden gem in the Fes Medina,"The first thing worth mentioning is that this place is not the easiest to find if you don't realize that you have to walk to a maze of streets. It is not accessible via car. However, once you find the hotel you will be amazed by what lies behind the very unassuming doors. The inside of the hotel is very large and two downstairs courtyards, this is where breakfast is served every morning and where you may eat your dinner at night. The kitchen and menu provided were far above most of the food found in the Medina. In addition to the two courtyards there is a series of several rooftop lounges that offer amazing views of the entire city. By far the best part of the hotel was the incredibly helpful staff. I have never experienced a group of people so invested in making sure that…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2017,5,#1 PLACE TO STAY in FES! and BEST STAFF EVER!,"I travel a lot and have travelled ot many places including Spain, Portugal, Paris, Ibiza, Armenia, Casablanca, Marrakesh California, New York, Florida etc but BY FAR Dar Bensouda EXCEEDS any of the places I have ever stayed. First of all, this Riad is by far the most beautiful place I have ever stayed. The history, the tile work, the wood work and THE ROOF is amazing. You can tell is rich with history. The rooms themselves are beautiful and VERY CLEAN. This is definitely beyond 5 star hotel. However, the best part about this Riad is the STAFF! The best customer service I have ever had! The staff is very friendly and knowledgable. They gave a tour of the Riad and it's history. They explained to us the Media and how to get around. The people very helpful and kind. They brought…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,"A travel in time - wonderful service - Thank you Said, Jean and the entire staff","Historical and wonderful courts, rooftop make you travel back in time. Plus the location of the riad makes you wander and playfull get lost in the medina. Totally a must if you want to experience the fassi medina lifestyle. Thank you again",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2017,4,Lovely Riad in Fes' chaotic medina,"Upon arrival in Fes airport the people of Riad Dar Bensouda awaitened us to take us to the city. Both taxi and luggage city runners were taken care of (upon request) and brought us to the sober front door of the Riad in the midst of Fes' chaotic medina. While sipping tea our luggage was taken to our room. The room itself was nice and spacious, clean and a large (but rather hard) bed and complementary sized bathroom. Airconditioning available and working. Getting lost in the medina is easy and therefore we really appreciated the gesture of the Riad's staff when they offered us a mobile phone with pre-installed number of the Riad to call whenever we were lost. No matter where we were; they would find and fetch us. The staff was very helpful in providing a (not too clear) city…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,Absolutely stunning riad,"My boyfriend and I only stayed here for one night, but it was easily my favorite riad throughout our entire trip in Morocco! It felt like a luxurious, relaxing haven the moment we stepped inside. Service was fantastic, breakfast was great, and rooms are super spacious and well-decorated.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,Serene and calm,Dar BenSouda is one of the best places to stay in Fez. Although it is located quite deep into the Medina and not a good place to stay with people having difficulty walking. Once you are inside the Riad you would not want to leave it. Rooms are spacious and beautiful. Breakfast is wonderful. Saeed and his staff provided us with every comfort possible. I would love to stay here again.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,A Splendid Palace,"We spent three nights a this splendid Riad. Wish we could have stayed longer. A former palace in the heart of the Medina, the riad has been extensively remodeled. Beautiful, large rooms tastefully decorated, excellent buffet breakfast. Dinners are also available if you are too tired as we were after wondering all day long in the Medina. Make sure you climb up to the roof top terrace for a view of Fes and the inner courtyard. Helpful and nice stafff.They will make arrangements for your onward bus tickets. They also make arrangements for your pick up with a luggage porter where the taxi drops you.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,Our first time in Fes but it won´t be our last,"We spent a week in Morocco and the last two nights we stayed in this amazing Rihad which was a wonderful experience. It was clean, the service was friendly, the breakfast was great and there is an amazing view from the rooftop.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2017,5,Excellent!,Our stay at Dar Bensouda was excellent. The staff was helpful and attentive. Their breakfast was excellent. They had the only hard boiled eggs we saw during our time on morocco. The pool was refreshing and cold. The rooms were large and had modern bathrooms. The interior was beautiful and relaxing. We would definitely stay here again.,Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2017,5,Like staying in a museum!,"I recently spent two nights at Riad Dar Bensouda with my family and was so impressed with everything. The restored home is beautiful and the manager, Said, was proud to show us around and make us feel comfortable. He and the rest of the staff, including the gentleman who met us at our car and transported all our luggage, were so attentive and kind. Dar Bensouda is located in the medina and so finding our way to and from the riad was a bit of a challenge (but fun!). I HIGHLY RECOMMEND RIAD DAR BENSOUDA FOR A WONDERFUL FES EXPERIENCE.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2017,5,Greatest service and hospitality ever,"We spent about ten days in Morocco, we started in Fez and stayed here for the first part. This hotel and specifically Said the manager provided us with better service than when we stayed at the Four Seasons in Marrakech. We were met outside the Riad and walked in they carried our luggage for us. Once in the Riad we were greeted with cookies and mint tea they allowed a moment to take everything in and relax before given a tour and the history of the residence. What really set Said and the Riad apart was the service on our second day our arranged tour guide bailed and didn't show up. Instead Said set us up with a tour guide Abdul, who knowledgeably walked us around and was not pushy and didn't try to take us to unwanted shops. After a disaster of a flight and the worst…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
