 January 2023,4,Lovely stay,"We stayed three nights and were impressed by how beautiful this hotel is. Views from the terrace are absolutely beautiful. We liked our rooms very much (stayed two nights in a suite then in a regular one as the suite wasn’t available). Breakfast is buffet and really good. We also had lunch and dinner and were pleased with the quality of the food. Staff was very friendly however service was pretty slow (bars, restaurants, room service and in room requests). We had a few miscommunications as well. Overall we had a lovely stay.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,hotelName,city
 April 2015,5,A Stunning Hotel!,"Just had the pleasure of spending 3 nights at the Palais Faraj in Fez, Morocco. Once owned by a wealthy family, the estate was converted to a spectacular hotel. This is an authentic Moroccan dwelling with magnificent walls, floors and ceilings. Everywhere you look is a new adventure. Our room was a spacious apartment-like layout with large sitting room, bedroom, glorious dressing room (with more than ample closet and drawer space) as well as a beautiful bath. The staff was wonderful, the food excellent, the drinks superb. Magical roof garden and eating area overlooks the city. A jewel to not be missed.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,5,Spa Heaven,"Best hamman ever. I did not stay here I just had a 4 hour hammam. The harmam was spectacular a marble room with low lights and softy hissing steam. The marble was heated and the whole experience was not to hot and stuffy. My hands and feet were swollen with jet lag and I felt awful prior to the hammem. I had a massage and facial as well and the next day I felt fabulous, all jet lag gone! This spa is a must do when visiting Fes",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2015,5,Professional and kind staff when needed most,"My husband and I were staying at the Riad Le Calife, who recommended Palace Faraj for dinner. Prior to our meal, my husband was feeling very tired and weak from not eating very much during the day. Halfway through our meal, he felt very ill and needed to lie down. (I want to be clear that he DID NOT feel ill because of the food we ate here). There were many attentive, friendly staff who were willing to help; finding him a place to lie down, providing him with sugar water and bread, and calling a car to drive us back to the Riad. In total, I can recall a minimum of 4 different staff members helping him. During our short visit, I can honestly say that the dining staff is professional and kind, and we could not have asked for a more attentive response to our troubles. A big…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2015,5,Spectacular.,"This property is beautifully appointed with all the luxuries of a five star hotel but all of the character and attention to artistic detail of a great boutique property. The courtyard is gorgeous, the rooms very large with living spaces, terraces and multiple bathrooms. the food was excellent as fine as any restaurant in the area. we loved spending part of our evening in the rooftop bar.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,5,Beautiful Hotel next to medina,"This is a beautiful hotel with roof top views and restaurants. The staff was very helpful. A wonderful spa (we enjoyed a hamman and message) and outdoor pool. Wonderful breakfasts. And its location is very convenient - just up the road, maybe 50 meters, is an entrance to the ancient medina. Free WiFi.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,4,Beautiful Hotel,"The hotel is beautiful and conveniently located. Great views from the bar and patio. The hotel is well-run. I wish the staff had been less awkward at times, but perhaps this was more of an English-language awkwardness, as they were kind and generally helpful.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2015,4,Very good but not my idea of a 5 star,"The rooms are very comfortable, large and well appointed. The beds are excellent and it is a quiet hotel. The facility itself is quite lovely with wonderful views. The breakfast is top notch and contrary to other visitors, we did not have trouble with English, nor did we feel like second class citizens being English speakers. We ate dinner here and it was excellent and plentiful, but by the time I got to Fes I was beginning to get tired of the same chicken dishes with the same sauces and same spices. A little variety would have been nice. They are not conversant with gluten free, but they did try hard to accommodate my dietary restrictions. WiFi was just fine. It's a good, a very good hotel, but it really is not a 5 star when you compare against real 5 stars. Having said that,…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,5,Beautiful hotel,"It's well located and the taxi gets you right there. Phenomenal view of the medina. The bar is a great place to unwind. Excellent rooms and ambience. Truly beautiful. Breakfast was better than adequate but short of excellent. The service was good with a few glitches. This may simply be due to a language issue. Would certainly go again. Nice pool, lovely courtyard and decor.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,5,The most amazing place to stay in Fes,"In this hotel you will feel as in a palace, because it's built with so much love and dedication to even tiniest details. It's a pleasure for the eyes to look at every inch of interior, because it's a work of art with a lot of moroccan tradition, especially the mozaics. The room we stayed in was very comfortable and beutiful. The bed and bathroom were amazing. It even had it's own courtyard with water fountain ant seats. This hotel has restaurant with the panoramic view which is wonderful at day and scpectacular at night. It was such a pleasure to enjoy wonderful moroccan cuisine of this hotel having an overlook of lovely medina bellow. Also you should not miss the library which is like a museum full of maroccan history, life and tradition. Staff were also exceptionally helpfull…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2015,5,"The ultimate place to stay at when in Fès...""Calme, luxe et volupté""...","Let's start with the location first: just wonderfull! Towering the old Medina from the Upper-West side with stunning views on the Southern edge, the Southern Borj (fortress) and most parts of the old city. The Dinner, Breakfast rooms as well as the bar ar not only very luminous and well decorated but offer stellar views upon the old city. The bedrooms (we had Suite 10) are very beautifull and decorated with much taste. Superb bathroom and a beautifull combination of marble & zellig (morrocan tiles) ornate the spectacular floors. The beds are extremely comfortable. The common spaces are just wonderfull with a rich variety of living rooms, patios and places to remain quiet and read or enjoying a cup of tea. Breakfast is one of the best we ever had (and we did tour many places…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2015,5,Beautiful suites & delicious food,The Hotel is made up in Oriental Tradition but still very modern and luxurious. The Food is absolutely delicious with a Choice of marrocain and international Food. Staff is quick and very gentile. We enjoyed our Stay Here very much and can fully recommend it.,Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2015,4,Naoual,"We really liked the place. It s beautiful, clean and calm. We enjoyed the restaurant. it was delicious. A good place for vacation❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2015,5,Fantastic and very friendly hotel,"We thoroughly enjoyed our week at the Palais Faraj. It is a relatively new hotel and so everything works well and the staff have been properly trained. The building itself is stunning and the restaurants on the top floor have the most magnificent views over the Medina. I particularly enjoyed the spa and the hammam was perfect. The position of the hotel worked well for us as it was just a short walk into the Medina. So as well as enjoying the food in the hotel, we could be out for other lunches and dinners. We also took day trips organised by the hotel and the one to Meknes is a must.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2015,5,The Best Of Fes,"Palais Faraj is a jewel within the old city of Fes with stunning panoramic views that would make anyone smile. The food and beverages were delightful and breakfast on the terrace was definitely a highlight of the hotel's service. The pool was also very enjoyable and the spa was lovely. We stayed in the two bedroom Riad, very private and ample space, that was ornate and relaxing. The quality of the beds is fantastic. I would highly recommend to stay here to anyone visiting Fes.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 November 2014,5,Fantastic,"We had a truly magical stay here in November. We loved this property. As other reviewers have said architecturally a beautiful place. We had a fabulous view overlooking the pool, every room is different. The comprehensive breakfasts stocked us up for the day and we ate each of the three nights in the restuarant which serves a good range of different dishes with good quality wines. The views from breakfast room, restuarant and bar over the medina are magical, particularly at night. We loved our stay here and would be back like a shot. Recommend to all.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
