 November 2022,5,Hidden arabesque boutique cozy home,"Absolutely loved the Riad! Hidden gem inside the madina in Rabat. Quiet, beautiful interior, little boutique and cozy place with arebesque modern details, beautiful courtyard, and outdoor area garden with a pool. Staff very friendly and accommodating. Highly recommend for a unique and cozy traditional modern experience in Morocco!",hotelName,city
 March 2014,5,Riad Kalaa - a delight in Rabat,"This is a fabulous hotel we are keen to return too, and the city of Rabat is a delight with everything you wish to see in Morocco but at a gentler pace of life. Riad Kalaa is blessed with a superb baker and an equally superb chef thus breakfast pastries and dinner are guaranteed to delight. The Riad is located in the Medina and we recommend ou call ahead and the hotel staff meet you and guide you from the nearest gate (Bab) which is the one near the kasbah. Taxi fare from the station by petit taxi is 10DM (the driver will ask you for 20 or 30DM but get the taximeter gong and its max 10DM) People and Medina friendly - less pushy than in other ciies",Riad_Kalaa,Rabat
 March 2014,3,It really depends on what you are looking for...,"We had just arrived after staying in a lovely Riad in Fes. First, if you have never stayed in a Riad know that it is essentially an old residence with an interior courtyard that has turned the courtyard rooms into guest rooms. There are for the most part no windows bringing in light from the outside. That means that even if your Riad room has lots of windows, they are still looking into the courtyard and often across the way into other people's rooms and vice versa. These rooms are also generally very low lit. The plus side is it should be quiet at night but dark and a somewhat closed in feeling. (sorry for the lengthy explanation but we didn't quite grasp all of this before coming to Morocco). The Riad Kalaa is in the medina which has wide and clean streets which is a plus.…",Riad_Kalaa,Rabat
 March 2014,5,A chilly early March in Rabat,"Or son is spending the year in Rabat, and there was no doubt in his mind what the best place to stay was (certainly not his). He steered us to Riqd Kalaa. Arriving there after a long arduous trip, we enjoyed the best dinner of our entire ten days in the country which included five cities. The room was terrific, quiet, large by Medina standards, and very clean. Once you figure your way in and out of the streets (alleys?), which takes just a brief amount of time, everything of interest is within walking distance. Go for it!",Riad_Kalaa,Rabat
 February 2014,4,Nice chilled atmosphere,This was my first visit to Morocco and I must say the Raid Kalaa was a nice place to stay whilst enjoying the country. We were only there for 2 nights for a friends birthday but it did make an impression. The rooms we got were nice and big with the high ceiling's and the decor was nice too. I was rather envious of the birthday girls room as it was so beautiful and designed elegantly. The bathroom was a strangely designed with the toilet facing the window and the walls were thin so you can imagine it being a bit awkward when in there. The thought that maybe someone sitting out there could hear all the goings on in your bathroom was off putting. Staff were mostly friendly but because of the language barrier I thought they were friendlier to guests who spoke French or Arabic. I…,Riad_Kalaa,Rabat
 February 2014,4,Beautiful Riad in the Medina,"We got the opportunity to stay here our first night in Morocco. Had our driver not led us to it, we would have never found the place, as it's located deep inside the medina. However, we were very happy with the accommodations. Perfectly located to visit the old kasbah. Our room, #20, was on the ground floor just off the courtyard. It was beautiful, with authentic Moroccan touches. The only sketchy thing was that the bathtub is semi-sunken and quite slippery when you step in. There is no shower curtain, so when I powered up the water, the hose kind of got away from me and pretty much sprayed the whole room! Good water pressure! The staff is a bit stiff, but I'll just call them ""being professional"".",Riad_Kalaa,Rabat
 December 2013,4,A decent riad in Rabat,"This was our first riad in Morocco and we found it to be a great way to start the trip. It is a small riad with tiny but quaint, cute rooms. The location was ideal, walking distance to many sights in and around the medina. The breakfast was wonderful as was the dinner. The only minor complaint was that it was quite cold in the courtyard where meals were served in late December.",Riad_Kalaa,Rabat
 February 2014,3,"Beautiful riad, staff we interacted with not super friendly","This riad was beautiful and our room was gorgeous. The breakfast was very good, and the wifi worked well. However, we arrived around 9pm and I think the owner must have been gone for the day because the staff that greeted us were not super welcoming. Very business-like, not friendly like the other riads we stayed at. Same thing when we were served breakfast, staff not very cheerful.",Riad_Kalaa,Rabat
 January 2014,4,Cosy Riad but passive service,"This is a nice Riad, spoiled a little by passive service. It is centrally located in the residential part of the old medina. It is a short walk to the old souks, and we found the surrounding neighbourhood to be safe. You can also easily walk to all central sights from this location. The Riad has a plain entry, but once inside the central courtyard is delightful. Our room was up on the roof, which in warmer weather would be a lovely area to relax around the pool. There are also several lounges to relax in. Our room was lovely, decorated in a really tasteful Moroccan Islamic style. The bathroom facilities, heating, bedding and furnishings were all in tip top condition. Bathroom was well sized and finished in polished concrete with moorish touches. Wifi worked well, but better in…",Riad_Kalaa,Rabat
 January 2014,4,Riad Kalaa,"Its a nice riad inside of Medina. Clean and up-class. Rooms are very nice and comfortable. Staff are very nice and helpful. The breakfast is great with fresh orange juice good coffee and tea. Warm bread and options for different kind of pastry. Good wifi all around. The toilet is nice and very impressive. The bed room I feel just a little small, otherwise its just perfect.",Riad_Kalaa,Rabat
 January 2014,1,More than meets the Eye,"PROBLEMS from the start..made booking on Expedia, called to explain late arrival, required us to email despite guaranteed booking..this was my fifth riad in 14 days, only one to charge me taxes despite Expedia saying ""taxes included""..misled me with total by charging 33% more for two kids despite no mention in Expedia total and fact we left at 5 AM and no breakfast that time of the morning..Riad arranged transfer to airport and after three assurances driver was late...unknown to me Riad asked for 3%+ to use a credit card...take off your system, this place is not friendly...Lee",Riad_Kalaa,Rabat
